Id,Choice
1,0.25301593525
2,0.67966916118
3,0.0562484337127
4,0.155532071998
5,0.615813724904
6,0.212022555842
7,0.434316764583
8,0.975641261445
9,0.0352687449839
10,0.809794081392
11,0.291060727681
12,0.887241246847
13,0.604515794871
14,0.429820738504
15,0.917821257843
16,0.812289507493
17,0.959790315123
18,0.301628356152
19,0.892471038616
20,0.37281084158
21,0.790923111877
22,0.0738199827356
23,0.791358438371
24,0.779971215244
25,0.060739703982
26,0.0363338563569
27,0.0926251661157
28,0.322498430347
29,0.123119234897
30,0.696355879948
31,0.0556696484919
32,0.939543305424
33,0.83207094186
34,0.815544488505
35,0.805699697294
36,0.488388694416
37,0.466189136208
38,0.392621795949
39,0.763915531494
40,0.573243205007
41,0.731417392309
42,0.0837183715321
43,0.147082586172
44,0.972429589959
45,0.0705220537499
46,0.522753640341
47,0.576242039646
48,0.0585843501475
49,0.112168157067
50,0.574306606616
51,0.153862125556
52,0.0830251961162
53,0.077842903449
54,0.419961144483
55,0.958215905239
56,0.219676783134
57,0.168876979197
58,0.516379645916
59,0.0506353425515
60,0.960741300776
61,0.250846114555
62,0.694517584768
63,0.0958159297625
64,0.422271583318
65,0.549910643744
66,0.0788647793547
67,0.44325421761
68,0.268129230775
69,0.583715336811
70,0.458549684929
71,0.929299115985
72,0.199673105788
73,0.166287272718
74,0.448051234365
75,0.813873177802
76,0.862460683782
77,0.452037851226
78,0.739064310441
79,0.153893818161
80,0.010448684365
81,0.414492674486
82,0.0364067232179
83,0.145850331278
84,0.750730100483
85,0.390308647025
86,0.319616868592
87,0.571287519728
88,0.115438091103
89,0.893582181673
90,0.624040013138
91,0.158575592076
92,0.103953890924
93,0.885103097756
94,0.892016089298
95,0.180619568053
96,0.202280763917
97,0.923383795022
98,0.659848160142
99,0.689206878772
100,0.492858929515
101,0.655753058298
102,0.956153588211
103,0.903622526754
104,0.321850420983
105,0.557865398057
106,0.533730262013
107,0.266092510463
108,0.542680139289
109,0.242366319096
110,0.812612353838
111,0.411513961855
112,0.26700773885
113,0.889138211246
114,0.290846626529
115,0.960064514008
116,0.787342904337
117,0.61125240117
118,0.964861206339
119,0.920202767173
120,0.868986595916
121,0.927986370139
122,0.924386534938
123,0.0395481257055
124,0.674031023914
125,0.735025520284
126,0.876721228448
127,0.765251823706
128,0.0732185012718
129,0.543722637832
130,0.899706259329
131,0.581971775008
132,0.24036986413
133,0.213013567465
134,0.865019069131
135,0.0675508758887
136,0.566516545962
137,0.963508678003
138,0.297281893946
139,0.861922239406
140,0.27584224376
141,0.959923833555
142,0.885728465148
143,0.70685195509
144,0.897154378915
145,0.38120896789
146,0.023025682634
147,0.237648530954
148,0.0532887221688
149,0.360264391011
150,0.876743544994
151,0.137461876527
152,0.126493913161
153,0.964006763755
154,0.908952162236
155,0.495444672524
156,0.117178332444
157,0.71245230152
158,0.980602496952
159,0.714616312002
160,0.435626833778
161,0.663402481987
162,0.453089259754
163,0.75552378377
164,0.469340828933
165,0.325227069631
166,0.519821995104
167,0.889677554349
168,0.927911821992
169,0.190962011354
170,0.086125277356
171,0.536806427518
172,0.365492986391
173,0.105219416487
174,0.714551665467
175,0.195778457666
176,0.102971836398
177,0.326991265105
178,0.96477728998
179,0.537174549751
180,0.911507680297
181,0.451325573614
182,0.352948708175
183,0.898350319098
184,0.478723485466
185,0.200106693484
186,0.825754521503
187,0.279455653141
188,0.0755654384487
189,0.678524600829
190,0.931940187639
191,0.824812313928
192,0.85879165893
193,0.0301943772952
194,0.346833553757
195,0.895077450798
196,0.933445095304
197,0.539329942792
198,0.959983908024
199,0.843995597123
200,0.697781752945
201,0.824510300653
202,0.961204099234
203,0.16410306897
204,0.161004641754
205,0.950573584214
206,0.087539525961
207,0.0541892032567
208,0.90571928784
209,0.00865721123343
210,0.0635819889659
211,0.960536663502
212,0.504686504301
213,0.688332806064
214,0.710236348429
215,0.957000763744
216,0.153893818161
217,0.685644299734
218,0.936962934605
219,0.918675137965
220,0.064890634051
221,0.563283833293
222,0.917961369763
223,0.654891540854
224,0.159123515738
225,0.244451265495
226,0.423297548826
227,0.978974305404
228,0.0264572909798
229,0.861845177209
230,0.461987475288
231,0.0139512246575
232,0.162687607651
233,0.127010154313
234,0.909868145588
235,0.686105432665
236,0.677367884884
237,0.0585894027413
238,0.531357372323
239,0.415426759835
240,0.826205524331
241,0.953763875105
242,0.472284225261
243,0.432231935518
244,0.921123437741
245,0.0235387212627
246,0.740496330351
247,0.0525255627187
248,0.956863637193
249,0.954216525258
250,0.506562407945
251,0.955342176844
252,0.9656367052
253,0.49132375379
254,0.427836627655
255,0.0692317316324
256,0.0622069448872
257,0.0884508363831
258,0.160831564697
259,0.399768855119
260,0.810318188084
261,0.0845166945676
262,0.968645420066
263,0.758879384582
264,0.946300037634
265,0.86101577459
266,0.27663235128
267,0.795511707066
268,0.345006635639
269,0.779762570294
270,0.850531780642
271,0.637698685732
272,0.949958834555
273,0.566539696708
274,0.0944693269237
275,0.921693715976
276,0.126136066334
277,0.926789620727
278,0.915190249705
279,0.701511823599
280,0.403063711809
281,0.246241291323
282,0.732087802019
283,0.889473368791
284,0.73443900466
285,0.608610243856
286,0.728574863409
287,0.61293345978
288,0.926274836837
289,0.597851598098
290,0.0905260238081
291,0.941451526551
292,0.899891741629
293,0.857462315594
294,0.0506680116148
295,0.953390748393
296,0.179405737553
297,0.963334690576
298,0.928372040281
299,0.968702651976
300,0.871837763176
301,0.0205252977891
302,0.390308647025
303,0.64747563014
304,0.207510773014
305,0.925011341285
306,0.235647298413
307,0.0195056593461
308,0.517337727296
309,0.82204942641
310,0.0635612370109
311,0.437235224126
312,0.126094092136
313,0.243618885433
314,0.722839372679
315,0.715819931117
316,0.84605402277
317,0.93054068635
318,0.0742098296785
319,0.219577214193
320,0.605096385415
321,0.533849545756
322,0.74024410119
323,0.0358599719748
324,0.825215258573
325,0.945717190646
326,0.0692654786802
327,0.206850188746
328,0.656408802031
329,0.912897616514
330,0.44325421761
331,0.188813680069
332,0.0705220537499
333,0.914545906668
334,0.0416512425761
335,0.81494390237
336,0.927830231771
337,0.617459325265
338,0.722804340584
339,0.803944801719
340,0.838463315161
341,0.969729103315
342,0.869089595935
343,0.879213621213
344,0.0302178217151
345,0.262984024387
346,0.156443772462
347,0.656883593695
348,0.411075235482
349,0.322389056769
350,0.0642511483694
351,0.712354049076
352,0.308369112665
353,0.623361509735
354,0.0309941760754
355,0.45283995177
356,0.829550875525
357,0.906444725263
358,0.719632794431
359,0.108393909419
360,0.973287597018
361,0.466271591138
362,0.852483902557
363,0.706826959056
364,0.0694259072591
365,0.881625803057
366,0.027126150878
367,0.0469448780647
368,0.540054507841
369,0.815145512202
370,0.934473965684
371,0.112709277094
372,0.191222328524
373,0.788439357463
374,0.345068223528
375,0.580812612254
376,0.899147731931
377,0.848585370552
378,0.678544093162
379,0.0904843638732
380,0.392127440365
381,0.0402793826048
382,0.626593247923
383,0.946595591585
384,0.558122597212
385,0.147606428075
386,0.603752869999
387,0.181689169732
388,0.274345257441
389,0.579344375951
390,0.941706986381
391,0.854556879976
392,0.105526790333
393,0.101981652654
394,0.0499738638421
395,0.423770983857
396,0.297509649201
397,0.477908860148
398,0.353093752855
399,0.682123672804
400,0.0131281543535
401,0.791525349987
402,0.599376553863
403,0.125835569983
404,0.0947316146775
405,0.584969857023
406,0.969473118203
407,0.561848880146
408,0.947377273452
409,0.751960566754
410,0.032218726706
411,0.0555326675071
412,0.480872263011
413,0.565740287906
414,0.731313251083
415,0.631057239223
416,0.0566499823671
417,0.332074476469
418,0.0698313238209
419,0.918661071128
420,0.925423769575
421,0.243009350578
422,0.169810681633
423,0.750103971013
424,0.06468737099
425,0.0167119004255
426,0.33058265002
427,0.368369022726
428,0.447222435163
429,0.88058667851
430,0.829963749342
431,0.054197126426
432,0.146504623145
433,0.841569853235
434,0.104850717659
435,0.513428430562
436,0.846843852217
437,0.578437037349
438,0.412168098528
439,0.210131769862
440,0.856206822836
441,0.596717487331
442,0.768808348608
443,0.123657932448
444,0.443184468312
445,0.720860496949
446,0.893540259336
447,0.174337320721
448,0.530238986221
449,0.290512176877
450,0.380112598667
451,0.451729649059
452,0.815042214044
453,0.923905611278
454,0.660087439827
455,0.833834898309
456,0.06301527802
457,0.11175919321
458,0.242396270179
459,0.102022392071
460,0.495940499657
461,0.669869630859
462,0.866945685036
463,0.334284317255
464,0.2321486768
465,0.0244795591982
466,0.0683849004588
467,0.230720343245
468,0.701657441862
469,0.880482563901
470,0.906974191069
471,0.736186107603
472,0.899077640425
473,0.803151018702
474,0.0975672964956
475,0.321044767542
476,0.0261675997449
477,0.741405441421
478,0.736955311056
479,0.586910585072
480,0.963334690576
481,0.820424056733
482,0.973814816202
483,0.0922880713126
484,0.911087292335
485,0.507422411031
486,0.0565621542212
487,0.021377353708
488,0.183028904462
489,0.891349519715
490,0.640566562365
491,0.084267428898
492,0.0450709108598
493,0.969378239934
494,0.388488030129
495,0.84845933289
496,0.799729052848
497,0.63693895918
498,0.555139822973
499,0.800204267118
500,0.626084961565
501,0.362838522292
502,0.157962972069
503,0.350121245404
504,0.88850988472
505,0.949559343715
506,0.707723513518
507,0.2197960519
508,0.892128236093
509,0.0564557206373
510,0.0478406191526
511,0.237463937621
512,0.0981180343527
513,0.0416235849115
514,0.544010818228
515,0.0525866336755
516,0.0726161421015
517,0.0298098228284
518,0.704975067143
519,0.957377299026
520,0.309980507549
521,0.751680410374
522,0.480777407894
523,0.809785980574
524,0.864563515348
525,0.577400522899
526,0.495674842736
527,0.673835846078
528,0.803603627298
529,0.929218324265
530,0.15028538736
531,0.956452560502
532,0.839378666137
533,0.398407280148
534,0.734939206487
535,0.0493553575638
536,0.950304727669
537,0.834556715249
538,0.459889836229
539,0.323944950659
540,0.0666431031984
541,0.164614780861
542,0.886908014462
543,0.378419674381
544,0.839299779259
545,0.820853869021
546,0.155923820715
547,0.382502799018
548,0.146186212473
549,0.872145998154
550,0.0209988437022
551,0.250800292517
552,0.0532265562818
553,0.465191061241
554,0.492805999561
555,0.919615365215
556,0.0235387212627
557,0.949696556138
558,0.835066024691
559,0.918763091471
560,0.348980301004
561,0.86393728977
562,0.258422403739
563,0.675679164263
564,0.574765122209
565,0.857462315594
566,0.0653421389546
567,0.833618763016
568,0.41233768932
569,0.0228767181751
570,0.781720877158
571,0.942962286347
572,0.325429316686
573,0.932718515144
574,0.0898482813026
575,0.979142599452
576,0.0969729756917
577,0.0215472266435
578,0.637032256296
579,0.00873618207493
580,0.912603245053
581,0.963260198988
582,0.919760372099
583,0.21886063921
584,0.297107600442
585,0.354600903932
586,0.909900107979
587,0.709661527628
588,0.0435115514455
589,0.0594382472671
590,0.289401046889
591,0.694003787012
592,0.602495329781
593,0.324341992469
594,0.738624401831
595,0.869023170569
596,0.306239715429
597,0.734581376251
598,0.792475898718
599,0.064572496701
600,0.595791711266
601,0.406815174402
602,0.816092219638
603,0.470934749853
604,0.922499329548
605,0.0279873509435
606,0.389408214171
607,0.46221187743
608,0.082558912073
609,0.0509052999536
610,0.804406282341
611,0.782225789431
612,0.0415195451119
613,0.676052524498
614,0.215870469419
615,0.46833165428
616,0.631783707403
617,0.0640752785859
618,0.0417700621546
619,0.62257596251
620,0.908824532648
621,0.90571928784
622,0.0621178938056
623,0.926008269452
624,0.854314104986
625,0.0228233147354
626,0.497703673547
627,0.972385063463
628,0.210231474683
629,0.183353219747
630,0.923078873544
631,0.67973706911
632,0.97701572979
633,0.0824059959305
634,0.166619761573
635,0.568528720863
636,0.824319271771
637,0.0979074563844
638,0.507129940774
639,0.98280216772
640,0.052245650617
641,0.789112932407
642,0.704926378827
643,0.127890285287
644,0.514985951228
645,0.936627988387
646,0.855355796143
647,0.455346473517
648,0.228840196656
649,0.893295234424
650,0.615810862636
651,0.887065432577
652,0.342101489008
653,0.711202091943
654,0.0871342884066
655,0.0766286530605
656,0.899932094015
657,0.485362171721
658,0.47116150536
659,0.0159205636857
660,0.863151590224
661,0.270208461462
662,0.493891933541
663,0.896543485286
664,0.627183346974
665,0.473334795443
666,0.0291541685798
667,0.261516459065
668,0.521464725999
669,0.463047569175
670,0.98248324628
671,0.870401353372
672,0.0183430818743
673,0.241358739505
674,0.524363500933
675,0.549944288322
676,0.0840182061042
677,0.431769907117
678,0.027773303716
679,0.420072588967
680,0.948808645725
681,0.572791270734
682,0.420236526274
683,0.431145230842
684,0.726989571122
